Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
12.24,50.54,27.42,49.63,48.01,100.00,0
12.30,51.06,26.50,50.73,47.44,100.00,0
12.35,49.54,26.00,48.74,46.81,100.00,0
12.40,49.68,26.35,48.72,44.85,100.00,0
12.45,51.28,29.14,50.58,48.07,100.00,0
12.50,51.71,30.51,50.77,47.18,100.00,0
12.55,49.45,29.01,49.11,47.38,100.00,0
12.60,48.49,28.26,47.85,45.16,100.00,0
12.65,51.45,24.96,50.78,48.10,100.00,0
12.70,51.09,28.08,50.49,47.68,100.00,0
12.75,49.68,27.04,48.81,47.72,100.00,0
12.80,47.99,27.20,47.63,44.94,100.00,0
12.85,52.32,29.23,51.55,47.27,100.00,0
12.90,50.00,28.71,49.29,48.07,100.00,0
12.95,51.11,26.43,50.22,47.40,100.00,0
13.00,48.39,25.79,47.63,45.55,100.00,0
13.05,51.25,26.39,50.72,46.86,100.00,0
13.10,51.18,27.03,50.14,47.92,100.00,0
13.15,49.60,29.93,49.14,46.96,100.00,0
13.20,51.78,26.32,51.07,47.52,100.00,0
13.25,49.46,26.93,48.65,47.41,100.00,0
13.30,50.75,25.99,50.38,47.17,100.00,0
13.35,51.22,26.67,50.32,47.38,100.00,0
13.40,49.74,27.38,49.25,47.06,100.00,0
13.45,50.93,26.22,50.19,46.95,100.00,0
13.50,50.89,26.96,50.52,47.74,100.00,0
13.56,50.42,26.94,49.53,47.69,100.00,0
13.61,49.33,27.35,48.63,47.10,100.00,0
13.66,49.07,28.01,48.22,45.06,100.00,0
13.70,50.69,26.94,49.91,47.89,100.00,0
13.75,50.84,26.03,50.41,47.26,100.00,0
13.81,51.58,27.48,50.76,47.38,100.00,0
13.86,48.09,27.17,47.55,45.30,100.00,0
13.91,48.33,29.40,47.76,45.85,100.00,0
13.95,50.48,26.91,49.92,47.24,100.00,0
14.00,51.71,26.38,50.90,47.37,100.00,0
14.06,47.59,26.80,47.19,45.41,100.00,0
14.10,50.57,27.14,49.61,47.06,100.00,0
14.15,49.90,27.28,49.54,45.73,100.00,0
14.20,51.72,27.88,50.97,48.20,100.00,0
14.26,48.88,26.39,48.35,46.09,100.00,0
14.30,49.60,23.88,48.66,46.61,100.00,0
14.35,50.19,28.16,49.66,47.53,100.00,0
14.40,51.23,26.30,51.20,47.30,100.00,0
14.46,48.56,25.17,47.44,46.18,100.00,0
14.50,50.34,26.38,49.53,46.49,100.00,0
14.55,51.98,25.17,51.53,47.78,100.00,0
14.61,50.01,27.43,49.06,47.31,100.00,0
14.66,49.25,27.89,48.71,46.33,100.00,0
14.71,48.64,25.15,47.95,45.44,100.00,0
14.75,51.50,26.17,50.61,48.13,100.00,0
14.81,50.88,27.79,50.74,47.68,100.00,0
14.86,51.85,25.26,50.95,47.62,100.00,0
14.91,49.76,27.99,49.06,47.61,100.00,0
14.96,50.79,26.97,50.02,47.58,100.00,0
15.01,51.04,25.20,50.33,47.52,100.00,0
15.06,50.10,27.40,49.68,47.23,100.00,0
15.11,51.01,25.99,50.26,47.30,100.00,0
15.16,50.23,26.98,49.52,47.27,100.00,0
15.21,51.41,26.78,50.55,47.57,100.00,0
15.26,50.71,27.13,50.28,47.19,100.00,0
15.31,50.58,25.33,49.77,46.91,100.00,0
15.36,48.87,27.48,48.10,46.94,100.00,0
15.41,50.76,26.38,50.35,47.28,100.00,0
15.46,48.84,26.37,48.26,45.58,100.00,0
15.51,48.99,25.90,48.53,45.32,100.00,0
15.56,51.52,28.61,50.33,48.15,100.00,0
15.61,50.66,26.26,50.49,47.54,100.00,0
15.66,49.90,26.74,48.99,47.52,100.00,0
15.71,49.56,28.79,49.17,45.26,100.00,0
15.76,50.63,28.17,49.88,47.93,100.00,0
15.81,54.06,27.42,53.14,48.28,100.00,0
15.87,47.03,27.03,46.56,45.47,100.00,0
15.92,50.78,26.64,50.03,47.21,100.00,0
15.97,51.12,25.83,50.33,47.93,100.00,0
16.02,51.35,27.79,50.40,47.20,100.00,0
16.07,50.81,32.34,50.39,47.87,100.00,0
16.12,51.47,26.60,50.84,48.05,100.00,0
16.17,50.55,28.70,49.56,47.76,100.00,0
16.22,49.25,27.02,48.75,45.25,100.00,0
16.27,49.81,26.36,49.13,47.81,100.00,0
16.32,49.46,26.55,48.88,45.19,100.00,0
16.37,51.66,25.62,50.90,48.04,100.00,0
16.42,49.86,25.02,49.09,47.57,100.00,0
16.47,50.87,26.90,50.05,47.46,100.00,0
16.52,47.88,27.66,47.30,45.14,100.00,0
16.57,61.65,19.67,61.16,58.84,100.00,0
16.63,50.44,25.74,49.54,46.12,100.00,0
16.68,49.12,25.33,48.69,47.14,100.00,0
16.73,74.67,26.92,52.02,47.21,100.00,0
16.81,29.34,47.04,50.42,47.21,100.00,0
16.84,49.30,26.21,48.56,48.06,100.00,0
16.88,49.40,26.28,48.92,45.41,100.00,0
16.93,48.60,26.57,47.84,46.25,100.00,0
16.98,52.23,25.90,51.21,48.19,100.00,0
17.03,51.56,28.19,51.35,47.99,100.00,0
17.09,50.39,27.39,49.70,47.70,100.00,0
17.14,49.31,26.57,48.84,46.12,100.00,0
17.19,52.67,28.79,51.86,48.39,100.00,0
17.24,51.95,26.89,51.33,48.08,100.00,0
17.29,50.95,26.88,50.19,47.35,100.00,0
17.34,50.52,28.50,49.67,47.45,100.00,0
17.39,51.11,26.97,50.34,47.93,100.00,0
17.44,52.02,28.37,51.39,47.76,100.00,0
17.50,51.35,26.40,50.92,48.12,100.00,0
17.55,50.44,24.82,49.61,47.19,100.00,0
17.60,50.69,24.45,49.70,47.36,100.00,0
17.65,48.83,24.77,49.11,47.54,100.00,0
17.70,50.94,26.07,50.46,47.39,100.00,0
17.75,49.10,25.61,48.32,45.36,100.00,0
17.80,51.07,26.61,50.47,46.73,100.00,0
17.85,50.53,25.05,49.75,48.06,100.00,0
17.90,48.07,26.31,47.58,45.30,100.00,0
17.95,49.91,28.93,49.07,46.98,100.00,0
18.00,50.36,28.21,49.63,45.48,100.00,0
18.05,49.83,26.09,49.19,47.79,100.00,0
18.10,51.52,29.57,50.78,47.60,100.00,0
18.15,51.01,26.18,50.58,47.95,100.00,0
18.20,49.03,25.71,48.00,47.04,100.00,0
18.25,51.16,27.70,50.75,45.61,100.00,0
18.30,51.32,27.11,50.64,48.96,100.00,0
18.35,51.00,27.09,50.17,47.60,100.00,0
18.40,51.10,26.52,50.35,47.91,100.00,0
18.45,49.86,27.33,49.46,47.20,100.00,0
18.50,51.01,26.87,50.36,47.39,100.00,0
18.55,51.10,27.11,50.01,47.58,100.00,0
18.60,49.83,26.50,49.45,47.74,100.00,0
18.65,51.56,27.77,51.08,47.44,100.00,0
18.71,50.38,27.40,49.76,48.03,100.00,0
18.76,51.53,25.09,50.74,47.63,100.00,0
18.81,51.75,26.67,50.99,47.86,100.00,0
18.86,51.81,26.91,50.91,48.00,100.00,0
18.91,49.10,25.89,49.19,47.35,100.00,0
18.96,49.91,26.67,49.37,47.11,100.00,0
19.01,51.07,27.81,48.71,45.10,100.00,0
19.06,50.24,26.77,49.22,47.92,100.00,0
19.11,51.34,28.12,51.01,48.46,100.00,0
19.16,51.84,28.80,50.67,47.69,100.00,0
19.21,47.50,27.68,47.00,45.65,100.00,0
19.26,51.51,28.32,50.53,47.82,100.00,0
19.31,50.21,26.67,49.66,47.04,100.00,0
19.36,51.62,29.41,50.84,47.52,100.00,0
19.42,49.86,26.64,49.45,47.65,100.00,0
19.47,52.10,25.63,51.30,47.96,100.00,0
19.52,48.98,24.87,48.36,47.36,100.00,0
19.57,49.29,28.57,48.78,45.74,100.00,0
19.62,50.08,28.29,49.36,46.31,100.00,0
19.67,51.27,26.17,50.43,47.95,100.00,0
19.72,50.54,27.39,50.10,47.42,100.00,0
19.77,51.70,28.16,50.66,46.81,100.00,0
19.82,47.50,28.09,46.89,46.09,100.00,0
19.87,49.75,27.58,49.17,46.40,100.00,0
19.92,50.03,25.63,49.34,45.96,100.00,0
19.97,50.12,27.19,49.46,48.09,100.00,0
20.02,52.75,27.54,51.96,47.95,100.00,0
20.07,49.94,25.81,49.40,47.22,100.00,0
20.12,52.77,26.69,51.98,47.14,100.00,0
20.17,49.95,26.23,49.23,47.10,100.00,0
20.22,49.88,27.90,47.45,47.22,100.00,0
20.27,52.35,25.58,48.75,45.49,100.00,0
20.32,47.82,26.09,47.27,47.63,100.00,0
20.37,50.08,26.63,49.38,47.64,100.00,0
20.42,50.89,26.78,50.02,48.13,100.00,0
20.47,48.16,29.76,47.90,45.19,100.00,0
20.52,52.25,28.19,51.26,48.58,100.00,0
20.57,52.24,26.70,51.69,47.56,100.00,0
20.63,49.95,29.15,49.24,47.87,100.00,0
20.68,48.22,26.51,47.84,45.14,100.00,0
20.72,53.12,28.91,51.02,48.24,100.00,0
20.78,50.33,26.32,49.79,47.39,100.00,0
20.83,51.84,25.86,50.88,48.13,100.00,0
20.88,47.61,27.82,47.17,45.82,100.00,0
20.93,49.62,27.13,48.87,46.52,100.00,0
20.98,50.90,26.08,50.33,47.50,100.00,0
21.03,53.22,25.23,51.91,48.46,100.00,0
21.08,50.92,28.53,50.87,48.01,100.00,0
21.13,52.06,26.13,51.77,48.22,100.00,0
21.18,50.57,26.89,49.98,47.78,100.00,0
21.23,48.47,23.08,47.72,45.07,100.00,0
21.28,51.63,27.30,50.85,48.21,100.00,0
21.33,49.08,26.53,48.33,47.38,100.00,0
21.38,51.24,26.38,50.57,47.39,100.00,0
21.43,51.64,25.97,50.84,46.03,100.00,0
21.49,47.00,28.16,46.20,46.95,100.00,0
21.53,52.12,25.41,51.79,47.98,100.00,0
21.59,59.61,25.50,58.85,57.46,100.00,0
21.65,49.72,25.78,48.80,46.40,100.00,0
21.69,49.23,28.77,48.54,45.24,100.00,0
21.74,51.91,26.37,51.11,47.27,100.00,0
21.80,50.02,28.72,49.74,48.13,100.00,0
21.85,51.56,25.95,50.87,48.15,100.00,0
21.90,48.43,28.48,47.64,46.21,100.00,0
21.95,50.62,25.80,49.82,47.23,100.00,0
22.00,51.97,27.72,51.09,48.01,100.00,0
22.05,50.38,26.32,49.97,48.03,100.00,0
22.10,50.67,29.37,49.93,47.79,100.00,0
22.15,52.82,27.03,51.88,47.90,100.00,0
22.20,49.84,27.24,49.26,47.85,100.00,0
22.25,51.70,27.84,51.08,47.77,100.00,0
22.30,47.02,26.00,46.37,45.29,100.00,0
22.35,51.16,26.85,50.53,46.95,100.00,0
22.40,51.67,27.90,50.97,48.31,100.00,0
22.45,49.89,24.70,49.12,47.62,100.00,0
22.50,50.31,25.82,49.76,47.52,100.00,0
22.55,50.84,26.00,50.46,46.22,100.00,0
22.60,51.62,25.87,50.87,48.39,100.00,0
22.66,51.43,25.03,50.88,47.99,100.00,0
22.71,49.11,27.08,48.49,47.15,100.00,0
22.76,53.03,27.56,52.34,47.69,100.00,0
22.81,49.87,28.29,49.43,47.74,100.00,0
22.86,50.56,29.02,49.68,47.79,100.00,0
22.91,51.62,28.22,50.91,47.94,100.00,0
22.96,51.16,25.26,50.68,47.81,100.00,0
23.01,50.98,26.28,50.27,47.67,100.00,0
23.06,51.40,25.77,50.45,47.80,100.00,0
23.12,50.65,26.90,50.36,47.83,100.00,0
23.17,50.82,27.01,50.16,48.00,100.00,0
23.22,51.12,26.81,50.32,47.43,100.00,0
23.27,51.04,27.94,50.68,47.99,100.00,0
23.32,49.41,26.17,48.41,46.03,100.00,0
23.37,51.14,28.84,50.72,48.28,100.00,0
23.42,52.00,26.64,50.99,48.01,100.00,0
23.47,51.48,26.29,51.08,47.88,100.00,0
23.52,50.12,26.17,49.40,47.24,100.00,0
23.57,50.65,27.03,49.79,47.67,100.00,0
23.62,48.56,25.25,48.25,45.65,100.00,0
23.67,49.37,25.76,48.34,45.87,100.00,0
23.72,50.79,25.97,50.19,47.87,100.00,0
23.77,48.30,28.38,48.03,45.67,100.00,0
23.82,52.98,26.63,52.22,47.88,100.00,0
23.87,49.92,26.33,49.14,48.07,100.00,0
23.92,48.34,25.58,47.64,45.50,100.00,0
23.97,52.49,25.92,52.49,48.14,100.00,0
24.02,50.74,25.43,50.04,48.04,100.00,0
24.08,51.86,27.10,51.20,47.78,100.00,0
24.13,50.71,26.74,50.26,47.84,100.00,0
24.18,50.58,25.99,49.83,47.69,100.00,0
24.23,51.37,27.10,50.63,47.95,100.00,0
24.28,51.56,27.43,50.89,48.11,100.00,0
24.33,51.06,26.65,50.31,47.54,100.00,0
24.38,49.79,26.82,49.11,47.76,100.00,0
24.43,51.15,25.83,50.75,48.22,100.00,0
24.48,51.67,27.62,50.88,47.93,100.00,0
24.54,51.52,26.60,50.78,47.67,100.00,0
24.59,49.30,26.95,48.54,47.74,100.00,0
24.64,49.22,29.33,48.53,45.21,100.00,0
