Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
56.22,24.11,8.66,23.42,20.59,100.00,0
56.24,23.96,9.01,23.85,20.18,100.00,0
56.27,25.88,9.34,25.12,20.11,100.00,0
56.29,23.13,9.37,22.42,20.10,100.00,0
56.31,26.49,8.62,25.80,21.76,100.00,0
56.34,23.01,9.32,22.44,20.71,100.00,0
56.36,25.41,8.63,24.64,20.82,100.00,0
56.39,23.20,7.88,22.50,20.83,100.00,0
56.41,25.94,8.29,25.23,20.47,100.00,0
56.44,24.44,8.35,24.40,20.22,100.00,0
56.46,23.66,8.51,22.91,20.20,100.00,0
56.49,23.25,8.29,23.10,20.32,100.00,0
56.51,24.32,8.39,23.64,20.59,100.00,0
56.53,26.56,8.31,25.07,21.06,100.00,0
56.56,22.09,9.19,22.11,20.15,100.00,0
56.58,24.70,8.30,24.09,20.50,100.00,0
56.61,23.29,8.47,22.42,20.12,100.00,0
56.63,25.04,8.77,24.12,20.41,100.00,0
56.66,24.02,10.59,23.65,20.59,100.00,0
56.68,22.85,8.69,22.09,20.67,100.00,0
56.70,24.16,10.53,24.01,20.66,100.00,0
56.73,24.27,8.90,23.56,20.44,100.00,0
56.75,25.75,8.71,25.13,20.65,100.00,0
56.78,23.83,8.77,23.07,20.34,100.00,0
56.80,23.89,7.76,23.16,20.88,100.00,0
56.82,24.72,8.93,24.14,20.50,100.00,0
56.85,24.68,9.69,24.15,20.40,100.00,0
56.87,23.76,8.67,23.07,20.65,100.00,0
56.90,25.82,10.76,25.03,20.94,100.00,0
56.92,22.78,9.44,22.06,20.23,100.00,0
56.95,24.57,8.52,23.89,20.54,100.00,0
56.97,23.31,8.22,22.81,19.95,100.00,0
56.99,21.19,7.78,20.51,19.09,100.00,0
57.02,23.50,8.05,22.98,19.46,100.00,0
57.04,19.73,7.51,19.24,19.46,100.00,0
57.06,23.79,7.18,22.94,20.12,100.00,0
57.08,25.30,7.97,24.98,20.14,100.00,0
57.11,29.69,8.50,29.06,27.79,100.00,0
57.14,22.00,8.79,21.44,18.85,100.00,0
57.16,24.38,8.15,23.35,19.11,100.00,0
57.18,22.45,9.15,22.07,19.10,100.00,0
57.21,26.25,8.42,25.45,20.79,100.00,0
57.23,24.52,8.20,23.77,20.12,100.00,0
57.26,22.82,8.57,22.31,20.15,100.00,0
57.28,24.15,7.76,23.37,20.33,100.00,0
57.30,25.04,8.20,24.49,20.26,100.00,0
57.33,23.48,8.22,22.50,20.77,100.00,0
57.35,25.09,8.33,24.37,20.91,100.00,0
57.38,23.32,8.27,22.77,20.18,100.00,0
57.40,24.65,8.48,23.89,19.93,100.00,0
57.43,22.51,8.23,21.87,19.91,100.00,0
57.45,23.94,9.08,23.23,19.80,100.00,0
57.47,24.41,8.01,23.72,20.20,100.00,0
