Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
52.71,92.30,7.78,91.94,89.47,100.00,0
52.80,92.77,7.09,92.45,88.56,100.00,0
52.89,101.50,7.41,100.97,100.19,100.00,0
52.99,91.58,7.22,91.02,87.02,100.00,0
53.08,92.57,7.60,92.00,88.29,100.00,0
53.18,92.17,7.30,91.76,88.90,100.00,0
53.27,91.65,7.11,91.25,88.19,100.00,0
53.36,94.64,7.25,94.14,92.06,100.00,0
53.46,93.28,7.28,92.08,89.17,100.00,0
53.55,92.00,7.96,91.87,88.40,100.00,0
53.64,91.42,7.38,90.78,88.12,100.00,0
53.73,94.32,7.23,93.94,91.14,100.00,0
53.83,93.16,7.06,92.31,89.59,100.00,0
53.92,91.55,7.68,91.42,89.12,100.00,0
54.01,92.93,7.55,91.95,88.85,100.00,0
54.10,91.97,8.58,91.90,88.62,100.00,0
54.20,92.86,8.50,92.38,89.31,100.00,0
54.29,91.95,7.50,91.26,89.18,100.00,0
54.38,94.53,8.00,93.93,89.74,100.00,0
54.48,91.07,7.75,91.07,88.83,100.00,0
54.57,92.59,7.04,91.67,89.73,100.00,0
54.66,91.66,7.68,91.32,88.81,100.00,0
54.75,95.12,7.77,94.80,91.25,100.00,0
54.85,92.01,7.34,91.18,88.12,100.00,0
54.94,92.48,7.73,92.10,89.57,100.00,0
55.03,92.68,7.30,92.21,89.31,100.00,0
55.12,93.10,7.01,92.12,88.63,100.00,0
55.22,91.03,8.00,90.93,88.70,100.00,0
55.31,92.90,7.36,92.46,89.06,100.00,0
55.40,92.52,7.37,91.90,88.98,100.00,0
55.49,92.45,7.86,92.05,88.83,100.00,0
55.59,91.53,7.48,91.21,88.27,100.00,0
55.68,92.87,7.41,91.95,88.86,100.00,0
55.77,91.98,7.53,91.83,89.84,100.00,0
55.86,92.92,7.39,92.40,89.17,100.00,0
55.95,92.67,7.02,91.88,89.23,100.00,0
56.05,91.80,7.44,91.30,88.98,100.00,0
56.14,94.30,7.68,93.61,90.24,100.00,0
56.23,92.44,7.49,92.41,89.04,100.00,0
56.33,92.23,7.16,91.63,88.87,100.00,0
56.42,93.50,7.37,93.03,90.32,100.00,0
56.51,92.21,7.38,91.67,88.61,100.00,0
56.60,92.89,7.24,92.26,89.62,100.00,0
56.70,91.35,7.62,90.64,88.54,100.00,0
56.79,93.89,7.73,93.36,90.14,100.00,0
56.88,91.08,7.67,90.88,88.39,100.00,0
56.97,93.16,7.12,92.62,89.46,100.00,0
57.07,92.00,7.22,91.44,89.16,100.00,0
57.16,93.23,7.54,92.70,88.55,100.00,0
57.25,91.84,8.25,91.41,88.92,100.00,0
57.34,91.70,8.19,91.06,88.98,100.00,0
57.43,93.71,8.20,93.07,90.18,100.00,0
57.53,93.14,8.20,92.72,89.08,100.00,0
57.62,92.81,8.05,92.25,89.37,100.00,0
57.71,91.86,7.91,91.62,88.58,100.00,0
57.81,93.04,8.03,92.68,89.73,100.00,0
57.90,98.32,7.70,97.72,89.54,100.00,0
58.00,89.26,8.05,88.79,86.83,100.00,0
58.09,92.95,7.41,92.64,89.33,100.00,0
58.18,92.42,7.79,92.16,89.55,100.00,0
58.27,92.04,8.13,91.61,89.29,100.00,0
58.36,93.33,7.96,92.85,89.41,100.00,0
58.46,94.06,7.78,93.53,92.12,100.00,0
58.55,92.48,7.78,91.70,88.96,100.00,0
58.64,92.09,8.33,92.02,89.98,100.00,0
58.74,93.15,7.84,92.56,89.42,100.00,0
