Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
1.88,8.57,4.16,8.23,4.65,100.00,0
1.89,7.96,4.29,7.75,4.66,100.00,0
1.90,7.77,4.18,7.47,4.72,100.00,0
1.91,8.49,4.29,8.17,4.69,100.00,0
1.92,8.06,4.19,7.80,4.46,100.00,0
1.92,7.37,4.42,7.08,4.72,100.00,0
1.93,8.17,4.22,8.26,4.73,100.00,0
1.94,7.94,4.05,7.70,4.76,100.00,0
1.95,8.24,4.22,7.93,4.55,100.00,0
1.96,8.14,4.15,7.81,4.76,100.00,0
1.96,7.92,4.12,7.61,4.77,100.00,0
1.97,8.19,4.32,7.90,4.93,100.00,0
1.98,8.45,4.36,8.14,4.58,100.00,0
1.99,8.45,4.02,8.12,4.71,100.00,0
2.00,7.85,4.68,7.42,4.79,100.00,0
2.00,7.78,3.94,7.66,4.83,100.00,0
2.01,8.28,4.04,7.88,4.64,100.00,0
2.02,7.77,4.25,7.66,4.81,100.00,0
2.03,8.27,3.87,7.90,4.84,100.00,0
2.04,7.78,4.73,7.59,4.81,100.00,0
2.04,8.17,3.81,7.79,4.83,100.00,0
2.05,8.48,4.04,8.01,4.84,100.00,0
2.06,8.31,4.31,8.10,4.87,100.00,0
2.07,7.75,3.93,7.58,4.74,100.00,0
2.08,7.67,3.93,7.21,4.88,100.00,0
2.08,7.79,4.18,7.33,4.93,100.00,0
2.09,7.12,4.11,6.84,4.85,100.00,0
2.10,7.66,3.94,7.30,4.70,100.00,0
2.11,7.57,3.77,7.44,4.72,100.00,0
2.11,7.99,3.72,7.80,4.96,100.00,0
2.12,8.24,3.66,7.94,4.78,100.00,0
2.13,8.72,3.64,8.28,4.85,100.00,0
2.14,8.38,3.71,8.15,4.88,100.00,0
2.15,7.88,3.58,7.52,4.86,100.00,0
2.16,7.89,4.27,7.50,4.85,100.00,0
2.16,8.49,3.99,8.04,4.63,100.00,0
2.17,8.50,4.02,8.42,4.87,100.00,0
2.18,8.05,3.78,7.76,4.83,100.00,0
2.19,8.20,3.72,7.64,4.45,100.00,0
2.20,8.09,4.07,8.08,4.49,100.00,0
2.20,8.79,3.58,8.44,4.49,100.00,0
2.21,8.23,4.10,7.99,4.45,100.00,0
2.22,7.88,4.02,7.74,4.46,100.00,0
2.23,7.55,3.86,7.46,4.45,100.00,0
2.24,8.38,3.84,7.91,4.36,100.00,0
2.25,7.82,3.77,7.48,4.54,100.00,0
2.25,8.13,3.95,7.99,4.45,100.00,0
2.26,8.37,4.01,8.00,4.60,100.00,0
2.27,7.20,3.88,7.08,4.91,100.00,0
2.28,8.17,3.66,7.93,4.70,100.00,0
2.29,7.61,3.60,7.27,4.68,100.00,0
2.29,7.50,3.63,7.25,4.61,100.00,0
2.30,7.88,3.48,7.43,4.97,100.00,0
2.31,7.47,4.07,7.46,4.73,100.00,0
2.32,7.94,3.43,7.50,4.89,100.00,0
2.32,8.48,4.05,8.31,4.68,100.00,0
2.33,8.52,3.71,8.10,4.84,100.00,0
2.34,7.40,4.03,7.33,4.88,100.00,0
2.35,7.81,3.63,7.46,4.78,100.00,0
2.36,8.20,4.35,7.80,4.60,100.00,0
2.36,8.47,3.80,8.21,4.53,100.00,0
2.37,8.73,3.92,8.63,4.42,100.00,0
2.38,7.77,3.71,7.51,4.82,100.00,0
2.39,9.20,3.67,8.08,4.79,100.00,0
2.40,7.73,4.80,8.19,4.65,100.00,0
2.41,8.95,3.96,8.65,4.69,100.00,0
2.42,8.99,3.83,8.60,4.60,100.00,0
2.42,8.74,3.99,8.48,5.44,100.00,0
2.43,8.49,3.90,8.09,4.83,100.00,0
2.44,8.10,3.95,7.83,4.85,100.00,0
2.45,8.19,4.12,8.00,4.83,100.00,0
2.46,8.73,4.07,8.18,4.54,100.00,0
2.47,8.61,4.22,8.42,4.77,100.00,0
2.48,9.51,4.05,9.28,4.80,100.00,0
2.48,8.75,4.41,8.40,4.85,100.00,0
2.49,8.92,4.37,8.67,4.86,100.00,0
2.50,8.88,4.75,8.52,4.85,100.00,0
2.51,8.65,4.60,8.37,4.77,100.00,0
2.52,8.91,4.41,8.70,4.59,100.00,0
2.53,8.56,4.26,8.29,4.78,100.00,0
2.54,8.84,4.41,8.25,4.82,100.00,0
2.55,8.37,4.49,8.30,4.83,100.00,0
2.55,8.61,4.31,8.24,4.85,100.00,0
2.56,8.65,3.94,8.35,4.78,100.00,0
2.57,9.01,4.10,8.69,4.74,100.00,0
2.58,9.26,4.12,8.99,4.71,100.00,0
2.59,8.37,4.16,7.97,4.78,100.00,0
2.60,8.47,4.37,8.19,4.78,100.00,0
2.61,8.30,4.31,8.17,4.73,100.00,0
2.62,8.29,4.30,7.81,4.73,100.00,0
2.62,8.18,4.24,7.83,4.50,100.00,0
2.63,7.73,4.22,7.47,4.75,100.00,0
2.64,7.60,4.24,7.50,4.82,100.00,0
2.65,7.99,3.91,7.64,4.71,100.00,0
2.65,7.66,4.03,7.47,4.65,100.00,0
2.66,7.49,4.33,7.31,4.82,100.00,0
2.67,8.13,3.71,7.69,4.89,100.00,0
2.68,7.72,3.83,7.52,4.80,100.00,0
2.69,8.19,3.70,8.03,4.81,100.00,0
2.69,8.46,4.10,8.01,4.60,100.00,0
2.70,7.77,3.83,7.64,4.63,100.00,0
2.71,7.67,3.99,7.24,4.85,100.00,0
2.72,7.79,3.85,7.63,4.86,100.00,0
2.73,8.39,4.12,8.05,4.92,100.00,0
2.73,7.62,4.01,7.27,4.83,100.00,0
2.74,9.11,3.92,8.76,4.93,100.00,0
2.75,9.25,4.71,8.91,4.63,100.00,0
2.76,8.18,4.60,7.92,5.40,100.00,0
2.77,8.44,4.32,8.11,4.64,100.00,0
2.78,8.78,4.15,8.54,4.87,100.00,0
2.79,9.03,4.03,8.71,4.85,100.00,0
2.79,8.59,4.29,8.30,4.62,100.00,0
2.80,9.27,3.96,8.46,4.80,100.00,0
2.81,8.57,4.24,8.40,4.80,100.00,0
2.82,8.48,4.14,7.96,4.77,100.00,0
2.83,9.13,4.10,9.06,4.91,100.00,0
2.84,8.60,4.03,8.37,4.79,100.00,0
2.85,8.18,3.94,7.84,4.74,100.00,0
2.86,8.16,3.72,7.86,4.79,100.00,0
2.86,8.07,3.99,8.01,4.55,100.00,0
2.87,7.58,3.63,7.26,4.86,100.00,0
2.88,8.42,4.04,8.01,4.79,100.00,0
2.89,7.48,4.02,7.35,4.55,100.00,0
2.90,9.38,3.55,8.51,4.79,100.00,0
2.90,8.25,4.23,8.36,4.52,100.00,0
2.91,8.11,3.82,7.78,4.41,100.00,0
2.92,8.31,3.66,7.99,4.44,100.00,0
2.93,8.42,3.81,8.01,4.48,100.00,0
2.94,8.50,4.19,8.31,4.43,100.00,0
2.95,8.38,4.01,8.12,4.49,100.00,0
2.95,9.35,4.13,9.15,4.71,100.00,0
2.96,8.61,4.15,8.26,4.87,100.00,0
2.97,8.68,4.17,8.20,4.84,100.00,0
2.98,8.40,4.08,8.21,4.83,100.00,0
2.99,8.53,3.65,7.64,4.85,100.00,0
3.00,8.45,4.65,8.71,4.79,100.00,0
3.01,8.01,3.80,7.63,4.78,100.00,0
3.01,7.93,3.98,7.62,4.83,100.00,0
3.02,8.02,4.11,7.77,4.83,100.00,0
3.03,8.86,3.88,8.35,4.73,100.00,0
3.04,8.60,3.98,8.11,4.83,100.00,0
3.05,7.76,3.96,7.69,4.76,100.00,0
3.06,8.09,3.52,7.80,4.89,100.00,0
3.06,8.21,3.77,7.91,4.63,100.00,0
3.07,7.66,3.59,7.23,4.90,100.00,0
3.08,7.96,3.94,7.58,4.88,100.00,0
3.09,7.65,3.88,7.44,4.91,100.00,0
3.10,7.97,3.82,7.82,4.66,100.00,0
3.10,7.83,3.65,7.40,4.93,100.00,0
3.11,8.14,4.08,7.86,4.74,100.00,0
3.12,8.23,3.80,7.91,4.88,100.00,0
3.13,7.71,4.03,7.31,4.88,100.00,0
3.14,8.44,4.00,8.13,4.61,100.00,0
3.14,8.79,3.93,8.64,4.81,100.00,0
3.15,8.76,3.82,8.38,4.77,100.00,0
3.16,7.70,3.92,7.51,4.79,100.00,0
3.17,8.04,3.42,7.71,4.38,100.00,0
3.18,8.08,4.05,7.61,4.38,100.00,0
3.18,7.14,3.98,7.19,4.45,100.00,0
3.19,7.62,3.56,7.17,4.44,100.00,0
3.20,8.50,4.15,7.75,4.31,100.00,0
3.21,8.67,4.32,8.47,4.41,100.00,0
3.22,8.65,4.53,8.33,4.41,100.00,0
3.23,8.30,4.27,8.12,4.80,100.00,0
3.23,8.16,4.13,7.72,4.75,100.00,0
3.24,7.91,4.39,7.64,4.77,100.00,0
3.25,8.22,4.32,7.83,4.43,100.00,0
3.26,7.68,4.46,7.61,4.84,100.00,0
3.27,8.59,3.96,8.01,4.79,100.00,0
3.27,9.21,4.55,8.78,4.83,100.00,0
3.28,8.17,4.43,7.69,4.83,100.00,0
3.29,8.67,4.00,8.05,4.82,100.00,0
3.30,8.34,4.21,7.78,4.80,100.00,0
3.31,7.99,4.15,7.77,4.64,100.00,0
3.32,8.46,4.27,7.79,4.85,100.00,0
3.33,7.75,4.62,7.81,4.88,100.00,0
3.33,8.69,3.94,7.67,4.84,100.00,0
3.34,7.79,4.81,8.02,4.47,100.00,0
3.35,7.89,3.75,7.43,4.46,100.00,0
3.36,7.71,3.94,7.89,4.53,100.00,0
3.36,8.16,3.35,7.73,4.48,100.00,0
3.37,7.62,3.99,7.32,4.56,100.00,0
3.38,8.50,3.81,8.14,4.46,100.00,0
3.39,7.74,3.88,7.53,4.89,100.00,0
3.40,8.91,4.17,8.82,4.73,100.00,0
3.41,8.78,3.78,8.50,4.84,100.00,0
3.41,9.02,4.16,8.77,4.77,100.00,0
3.42,9.17,4.69,8.35,5.26,100.00,0
3.43,7.97,4.62,7.79,4.81,100.00,0
3.44,7.78,4.06,7.36,4.91,100.00,0
3.45,8.24,4.46,8.01,4.86,100.00,0
3.46,8.58,4.33,8.18,4.88,100.00,0
3.47,8.20,4.50,8.15,4.61,100.00,0
3.47,8.05,4.28,7.74,4.81,100.00,0
3.48,8.12,4.42,7.68,4.78,100.00,0
3.49,7.86,4.28,7.70,4.89,100.00,0
3.50,8.58,3.89,8.33,4.80,100.00,0
3.51,8.58,3.88,8.18,4.87,100.00,0
3.51,8.68,3.81,8.52,4.82,100.00,0
3.52,8.01,3.88,7.65,4.82,100.00,0
3.53,8.60,3.73,7.96,4.84,100.00,0
3.54,8.41,4.25,8.18,4.75,100.00,0
