Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
19.92,26.16,8.47,25.33,23.33,100.00,0
19.95,27.04,8.60,26.68,22.97,100.00,0
19.97,25.83,8.25,24.81,23.29,100.00,0
20.00,27.46,8.06,26.09,23.23,100.00,0
20.03,25.44,9.22,25.29,23.12,100.00,0
20.05,26.15,8.61,25.47,23.05,100.00,0
20.08,26.11,7.63,24.86,22.98,100.00,0
20.10,26.46,8.56,25.58,22.54,100.00,0
20.13,28.47,8.30,27.33,23.27,100.00,0
20.16,26.05,9.39,25.72,23.10,100.00,0
20.18,27.23,7.78,26.32,23.18,100.00,0
20.21,28.59,8.77,27.59,23.19,100.00,0
20.24,26.03,8.37,25.53,23.11,100.00,0
20.27,26.78,8.01,25.80,22.94,100.00,0
20.29,27.11,8.15,26.34,23.08,100.00,0
20.32,24.14,8.26,23.10,23.07,100.00,0
20.34,21.91,7.79,21.81,23.07,100.00,0
20.37,25.80,7.82,24.94,23.31,100.00,0
20.39,27.91,7.96,26.83,23.58,100.00,0
20.42,27.66,9.89,26.75,23.43,100.00,0
20.45,28.98,10.73,28.75,23.05,100.00,0
20.48,27.06,8.54,26.28,23.27,100.00,0
20.50,27.52,8.20,26.56,23.23,100.00,0
20.53,25.67,8.56,24.52,23.14,100.00,0
20.56,20.14,7.86,20.65,23.14,100.00,0
20.58,22.90,6.33,21.84,23.39,100.00,0
20.60,24.34,7.39,24.02,23.69,100.00,0
20.62,21.10,6.88,20.93,23.92,100.00,0
20.65,21.56,6.31,19.94,23.74,100.00,0
20.67,23.08,8.14,22.37,23.81,100.00,0
20.69,29.58,7.60,28.94,23.82,100.00,0
20.72,26.19,9.07,25.85,23.29,100.00,0
20.75,28.46,7.42,27.55,23.19,100.00,0
20.77,26.94,8.38,25.85,23.26,100.00,0
20.80,26.57,8.13,26.00,23.05,100.00,0
20.83,45.79,8.05,44.86,22.45,100.00,0
20.87,27.27,7.79,26.52,22.98,100.00,0
20.90,25.89,7.64,24.87,22.79,100.00,0
20.93,25.88,7.32,25.07,22.97,100.00,0
20.95,25.78,8.18,25.16,21.79,100.00,0
20.98,26.54,7.73,25.89,21.79,100.00,0
21.00,26.27,8.81,25.71,23.20,100.00,0
21.03,23.21,7.68,22.43,23.20,100.00,0
21.05,27.97,7.86,26.93,22.83,100.00,0
21.08,25.95,7.91,25.21,22.90,100.00,0
21.11,27.72,8.39,27.14,22.61,100.00,0
21.14,25.54,7.54,24.99,23.27,100.00,0
21.16,21.97,7.21,21.38,23.27,100.00,0
21.18,26.39,7.28,25.60,22.81,100.00,0
21.21,26.36,8.02,25.65,22.83,100.00,0
21.24,28.01,9.24,27.42,22.58,100.00,0
21.26,26.25,7.25,25.96,22.88,100.00,0
21.29,26.29,8.17,25.86,22.74,100.00,0
21.32,25.26,7.49,24.51,23.21,100.00,0
21.34,25.84,7.18,25.24,23.21,100.00,0
21.37,27.77,7.40,26.62,23.35,100.00,0
21.40,28.42,7.99,27.81,23.01,100.00,0
21.42,25.07,7.68,24.46,24.51,100.00,0
21.45,28.15,7.98,27.33,21.36,100.00,0
21.48,27.22,8.86,26.16,23.23,100.00,0
21.50,26.27,8.23,26.07,22.83,100.00,0
21.53,26.56,7.13,25.78,23.16,100.00,0
21.56,26.40,7.79,25.40,23.33,100.00,0
21.58,25.84,7.79,24.96,23.35,100.00,0
21.61,26.18,8.45,25.65,23.04,100.00,0
21.64,26.49,7.41,25.75,22.88,100.00,0
21.66,26.93,8.06,26.23,23.27,100.00,0
21.69,26.83,8.74,26.24,22.86,100.00,0
21.72,27.82,8.02,26.54,23.04,100.00,0
21.74,26.59,7.78,25.70,23.23,100.00,0
21.77,25.54,8.82,24.63,23.51,100.00,0
21.80,27.53,8.54,26.97,22.68,100.00,0
21.82,25.49,7.49,24.36,23.15,100.00,0
21.85,26.23,7.71,25.53,21.90,100.00,0
21.88,27.58,7.84,26.39,23.25,100.00,0
21.90,26.18,7.70,24.79,23.50,100.00,0
21.93,26.17,8.39,25.23,23.14,100.00,0
21.96,27.02,8.88,26.33,23.02,100.00,0
21.98,25.84,7.88,24.99,23.15,100.00,0
22.01,27.63,8.23,26.76,23.19,100.00,0
22.04,25.63,7.68,24.68,22.79,100.00,0
22.06,27.10,8.00,26.47,23.02,100.00,0
22.09,26.88,8.03,26.20,22.52,100.00,0
22.12,25.33,7.43,24.13,23.25,100.00,0
22.14,26.99,8.54,26.46,23.16,100.00,0
22.17,27.31,7.80,26.91,23.08,100.00,0
22.19,25.14,6.73,24.15,23.32,100.00,0
22.22,27.21,7.50,26.13,23.47,100.00,0
22.25,26.83,8.64,26.11,23.23,100.00,0
