Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
44.23,332.08,132.41,536.42,215.75,100.00,0
44.56,162.56,163.43,28.42,216.17,100.00,0
44.72,170.98,106.99,146.35,222.95,100.00,0
44.89,223.88,145.11,175.35,218.56,100.00,0
45.12,220.42,150.47,222.60,216.57,100.00,0
45.34,221.18,136.48,219.81,215.73,100.00,0
45.56,223.23,153.96,220.53,219.02,100.00,0
45.78,222.45,137.43,222.47,218.17,100.00,0
46.01,222.92,150.66,220.57,218.12,100.00,0
46.23,225.73,141.11,222.75,220.38,100.00,0
46.45,221.08,144.03,225.17,217.94,100.00,0
46.67,229.78,140.30,220.23,217.53,100.00,0
46.90,224.20,151.00,227.93,220.46,100.00,0
47.13,222.51,143.53,224.82,218.55,100.00,0
47.35,222.42,142.92,221.75,217.37,100.00,0
47.57,222.48,139.14,221.46,219.26,100.00,0
47.80,221.86,138.91,221.79,218.08,100.00,0
48.02,224.28,141.37,222.43,218.48,100.00,0
48.24,224.96,141.40,222.54,221.02,100.00,0
48.47,221.80,141.47,223.45,218.55,100.00,0
48.69,223.64,139.28,222.84,218.24,100.00,0
48.91,222.55,140.95,222.34,218.97,100.00,0
49.14,332.06,124.51,535.44,214.49,100.00,0
49.47,154.57,155.83,29.46,215.94,100.00,0
49.62,177.78,131.02,136.38,223.13,100.00,0
49.80,330.72,128.35,494.48,212.91,100.00,0
50.13,163.31,163.35,28.65,216.65,100.00,0
50.29,172.07,117.58,149.51,221.48,100.00,0
50.47,221.17,136.15,173.67,217.32,100.00,0
50.69,223.32,144.82,219.87,218.27,100.00,0
50.91,220.00,142.59,222.70,215.66,100.00,0
51.13,223.78,153.98,220.66,218.49,100.00,0
51.35,224.00,147.98,221.98,219.03,100.00,0
51.58,224.19,141.25,224.48,218.93,100.00,0
51.80,342.70,129.82,546.86,225.00,100.00,0
52.14,160.96,161.51,29.94,216.75,100.00,0
52.31,175.33,114.32,143.50,223.16,100.00,0
52.48,224.08,122.16,180.36,219.07,100.00,0
52.71,224.59,149.87,223.89,219.59,100.00,0
52.93,219.87,142.05,224.31,215.14,100.00,0
53.15,222.71,142.00,217.66,218.02,100.00,0
53.37,333.80,132.34,537.01,215.50,100.00,0
53.71,158.98,160.23,28.14,217.16,100.00,0
53.87,174.80,109.58,143.77,222.24,100.00,0
